source_id,career,career_family,riasec_profile,institution,institution_type,management_type,location,duration_years,monthly_income,annual_cost,admission_rate,duration_measured,income_measured,cost_measured,admission_measured
2438,Mecánica Automotriz,Ingeniería Mecánica,RIC,Meseta De Bombón,Instituto,Pública,Junín,3,2135,240,90,true,false,true,false
2446,Mecánica Automotriz,Ingeniería Mecánica,RIC,Metropolitano,Instituto,Privada,Lima,3,2135,2060,83,true,false,true,true
2450,Mecánica Automotriz,Ingeniería Mecánica,RIC,Misioneros Monfortianos,Instituto,Pública,Lima,3,2135,250,90,true,false,true,false
2508,Mecánica Automotriz,Ingeniería Mecánica,RIC,Nasca,Instituto,Pública,Ica,3,2135,160,90,true,false,true,false
2532,Mecánica Automotriz,Ingeniería Mecánica,RIC,Nor Oriental de La Selva,Instituto,Pública,San Martín,3,2135,370,78,true,false,true,true
2594,Mecánica Automotriz,Ingeniería Mecánica,RIC,Nueva Esperanza,Instituto,Pública,La Libertad,3,2135,240,90,true,false,false,false
2644,Mecánica Automotriz,Ingeniería Mecánica,RIC,Oxapampa,Instituto,Pública,Pasco,3,2135,190,90,true,false,true,false
2673,Mecánica Automotriz,Ingeniería Mecánica,RIC,Palpa,Instituto,Pública,Ica,3,2135,400,90,true,false,true,false
2685,Mecánica Automotriz,Ingeniería Mecánica,RIC,Pasco,Instituto,Pública,Pasco,3,2135,150,90,true,false,true,false
2695,Mecánica Automotriz,Ingeniería Mecánica,RIC,Paucartambo,Instituto,Pública,Pasco,3,2135,110,90,true,false,true,false
2717,Mecánica Automotriz,Ingeniería Mecánica,RIC,Pedro A. Del Águila Hidalgo,Instituto,Pública,Loreto,3,2135,240,77,true,false,false,true
2731,Mecánica Automotriz,Ingeniería Mecánica,RIC,Pedro Ortiz Montoya,Instituto,Pública,Cajamarca,3,2135,160,73,true,false,true,true
2740,Mecánica Automotriz,Ingeniería Mecánica,RIC,Pedro P. Díaz,Instituto,Pública,Arequipa,3,2135,160,72,true,false,true,true
2761,Mecánica Automotriz,Ingeniería Mecánica,RIC,Perú Japón,Instituto,Pública,Amazonas,3,2135,140,77,true,false,true,true
2801,Mecánica Automotriz,Ingeniería Mecánica,RIC,Pichanaki,Instituto,Pública,Junín,3,2135,240,90,true,false,true,false
2878,Mecánica Automotriz,Ingeniería Mecánica,RIC,Puerto Libre,Instituto,Pública,Junín,3,2135,240,90,true,false,false,false
2944,Mecánica Automotriz,Ingeniería Mecánica,RIC,Red Avansys,Instituto,Privada,Lima,3,1954,4150,81,true,true,true,true
2948,Mecánica Automotriz,Ingeniería Mecánica,RIC,Regional del Sur,Instituto,Privada,Cusco,3,2135,1400,88,true,false,true,true
2955,Mecánica Automotriz,Ingeniería Mecánica,RIC,República Federal de Alemania,Instituto,Pública,Lambayeque,3,2135,226,86,true,false,true,true
2979,Mecánica Automotriz,Ingeniería Mecánica,RIC,Rioja,Instituto,Pública,San Martín,3,2135,360,88,true,false,true,true
2991,Mecánica Automotriz,Ingeniería Mecánica,RIC,Rudolf Diesel,Instituto,Privada,Junín,3,2135,2750,79,true,false,true,true
3039,Mecánica Automotriz,Ingeniería Mecánica,RIC,San Francisco,Instituto,Privada,Cusco,3,2135,1050,90,true,false,true,false
3157,Mecánica Automotriz,Ingeniería Mecánica,RIC,San Luis,Instituto,Pública,Áncash,3,2135,100,90,true,false,true,false
3178,Mecánica Automotriz,Ingeniería Mecánica,RIC,San Marcos,Instituto,Pública,Cajamarca,3,2135,240,75,true,false,false,true
3185,Mecánica Automotriz,Ingeniería Mecánica,RIC,San Martín De Pangoa,Instituto,Pública,Junín,3,2135,80,90,true,false,true,false
3302,Mecánica Automotriz,Ingeniería Mecánica,RIC,Sausa,Instituto,Pública,Junín,3,2135,80,90,true,false,true,false
3379,Mecánica Automotriz,Ingeniería Mecánica,RIC,Señor de Pumallucay,Instituto,Privada,Áncash,3,2135,130,90,true,false,true,false
3437,Mecánica Automotriz,Ingeniería Mecánica,RIC,Suiza,Instituto,Pública,Ucayali,3,2135,250,90,true,false,true,false
3446,Mecánica Automotriz,Ingeniería Mecánica,RIC,Sullana,Instituto,Pública,Piura,3,2135,220,83,true,false,true,true
3459,Mecánica Automotriz,Ingeniería Mecánica,RIC,Tallan,Instituto,Privada,Piura,3,2135,240,90,true,false,false,false
3518,Mecánica Automotriz,Ingeniería Mecánica,RIC,Tecsup No.2,Instituto,Privada,Arequipa,3,2135,240,90,true,false,false,false
3483,Mecánica Automotriz,Ingeniería Mecánica,RIC,Técnicos del Futuro,Instituto,Privada,Arequipa,3,2135,1570,66,true,false,true,true
3611,Mecánica Automotriz,Ingeniería Mecánica,RIC,Túpac Amaru,Instituto,Pública,Cusco,3,2135,240,32,true,false,true,true
3622,Mecánica Automotriz,Ingeniería Mecánica,RIC,Unibact,Instituto,Privada,Cajamarca,3,2135,1540,90,true,false,true,false
6144,Mecánica Automotriz,Ingeniería Mecánica,RIC,Víctor Raúl Haya de La Torre,Instituto,Pública,La Libertad,3,2135,320,90,true,false,true,false
68,Mecánica de Producción,Ingeniería Mecánica,RIC,Adolfo Vienrich,Instituto,Pública,Junín,3,2135,330,58,true,false,true,true
188,Mecánica de Producción,Ingeniería Mecánica,RIC,Almirante Miguel Grau,Instituto,Pública,Piura,3,2135,240,90,true,false,true,false
267,Mecánica de Producción,Ingeniería Mecánica,RIC,Andrés Avelino Cáceres Dorregaray,Instituto,Pública,Junín,3,1773,320,90,true,true,true,false
316,Mecánica de Producción,Ingeniería Mecánica,RIC,Aparicio Pomares,Instituto,Pública,Huánuco,3,2135,140,90,true,false,true,false
490,Mecánica de Producción,Ingeniería Mecánica,RIC,Cap Fap José Abelardo Quiñones,Instituto,Pública,Tumbes,3,2135,240,56,true,false,true,true
510,Mecánica de Producción,Ingeniería Mecánica,RIC,Carlos Cueto Fernandini,Instituto,Pública,Lima,3,2135,480,6,true,false,true,true
529,Mecánica de Producción,Ingeniería Mecánica,RIC,Carlos Salazar Romero,Instituto,Pública,Áncash,3,2135,610,90,true,false,true,false
550,Mecánica de Producción,Ingeniería Mecánica,RIC,Catalina Buendía De Pecho,Instituto,Pública,Ica,3,2135,426,90,true,false,true,false
686,Mecánica de Producción,Ingeniería Mecánica,RIC,Chalhuahuacho,Instituto,Pública,Apurímac,3,2135,600,51,true,false,true,true
729,Mecánica de Producción,Ingeniería Mecánica,RIC,Chocope,Instituto,Pública,La Libertad,3,2135,760,90,true,false,true,false
791,Mecánica de Producción,Ingeniería Mecánica,RIC,Ciro Alegría Bazán,Instituto,Pública,La Libertad,3,2135,180,90,true,false,true,false
794,Mecánica de Producción,Ingeniería Mecánica,RIC,Ciudad Eten,Instituto,Pública,Lambayeque,3,2135,280,90,true,false,true,false
955,Mecánica de Producción,Ingeniería Mecánica,RIC,De Espinar,Instituto,Pública,Cusco,3,2135,170,30,true,false,true,true
1074,Mecánica de Producción,Ingeniería Mecánica,RIC,Desaguadero,Instituto,Pública,Puno,3,2135,140,80,true,false,true,true
1081,Mecánica de Producción,Ingeniería Mecánica,RIC,Didascalio Cristo Rey,Instituto,Privada,Cusco,3,2135,1370,90,true,false,true,false
1196,Mecánica de Producción,Ingeniería Mecánica,RIC,Enrique López Albujar,Instituto,Pública,Lambayeque,3,2135,180,90,true,false,true,false
1255,Mecánica de Producción,Ingeniería Mecánica,RIC,Ete Sargento 2Do Fernando Lores Tenazoa,Instituto,Pública,Lima,3,2135,240,28,true,false,false,true
1346,Mecánica de Producción,Ingeniería Mecánica,RIC,Francisco de Paula Gonzales Vigil,Instituto,Pública,Tacna,3,2135,215,47,true,false,true,true
1418,Mecánica de Producción,Ingeniería Mecánica,RIC,Gilda Liliana Ballivian Rosado,Instituto,Pública,Lima,3,2135,760,90,true,false,true,false
1439,Mecánica de Producción,Ingeniería Mecánica,RIC,Guadalupe,Instituto,Pública,La Libertad,3,2135,200,90,true,false,true,false
1515,Mecánica de Producción,Ingeniería Mecánica,RIC,Honorio Delgado Espinoza,Instituto,Pública,Arequipa,3,2135,280,90,true,false,true,false
1547,Mecánica de Producción,Ingeniería Mecánica,RIC,Huancané,Instituto,Pública,Puno,3,2135,110,90,true,false,true,false
1562,Mecánica de Producción,Ingeniería Mecánica,RIC,Huancavelica,Instituto,Pública,Huancavelica,3,2135,100,76,true,false,true,true
1845,Mecánica de Producción,Ingeniería Mecánica,RIC,Jorge Desmaison Seminario,Instituto,Pública,La Libertad,3,2135,210,79,true,false,true,true
1858,Mecánica de Producción,Ingeniería Mecánica,RIC,José Antonio Encinas,Instituto,Pública,Puno,3,2135,140,90,true,false,true,false
1883,Mecánica de Producción,Ingeniería Mecánica,RIC,José Carlos Mariátegui,Instituto,Pública,Moquegua,3,2135,240,90,true,false,false,false
1962,Mecánica de Producción,Ingeniería Mecánica,RIC,José Pardo,Instituto,Pública,Lima,3,2135,300,90,true,false,true,false
2035,Mecánica de Producción,Ingeniería Mecánica,RIC,Juana María Condesa,Instituto,Privada,Arequipa,3,2135,240,84,true,false,false,true
2072,Mecánica de Producción,Ingeniería Mecánica,RIC,Julio César Tello,Instituto,Pública,Lima,3,2135,300,90,true,false,true,false
2136,Mecánica de Producción,Ingeniería Mecánica,RIC,La Recoleta,Instituto,Pública,Arequipa,3,2135,800,90,true,false,true,false
2221,Mecánica de Producción,Ingeniería Mecánica,RIC,Lircay,Instituto,Pública,Huancavelica,3,2135,60,86,true,false,true,true
2258,Mecánica de Producción,Ingeniería Mecánica,RIC,Luis E Valcárcel,Instituto,Pública,Moquegua,3,2135,280,90,true,false,true,false
2266,Mecánica de Producción,Ingeniería Mecánica,RIC,Luis Felipe de las Casas Grieve,Instituto,Pública,Ica,3,2135,170,90,true,false,true,false
2277,Mecánica de Producción,Ingeniería Mecánica,RIC,Luis Negreiros Vega,Instituto,Pública,Lima,3,2135,300,90,true,false,true,false
2315,Mecánica de Producción,Ingeniería Mecánica,RIC,Manuel Gonzales Prada,Instituto,Pública,La Libertad,3,2135,200,90,true,false,true,false
2333,Mecánica de Producción,Ingeniería Mecánica,RIC,Manuel Núñez Butrón,Instituto,Pública,Puno,3,2135,75,53,true,false,true,true
2351,Mecánica de Producción,Ingeniería Mecánica,RIC,Manuel Seoane Corrales,Instituto,Pública,Lima,3,2135,240,90,true,false,false,false
2415,Mecánica de Producción,Ingeniería Mecánica,RIC,Mario Gutiérrez López,Instituto,Pública,Junín,3,2135,100,90,true,false,true,false
2404,Mecánica de Producción,Ingeniería Mecánica,RIC,María Rosario Araoz Pinto,Instituto,Pública,Lima,3,2135,420,68,true,false,true,true
2533,Mecánica de Producción,Ingeniería Mecánica,RIC,Nor Oriental de La Selva,Instituto,Pública,San Martín,3,2135,370,90,true,false,true,true
2595,Mecánica de Producción,Ingeniería Mecánica,RIC,Nueva Esperanza,Instituto,Pública,La Libertad,3,2135,240,90,true,false,false,false
2625,Mecánica de Producción,Ingeniería Mecánica,RIC,Olmos,Instituto,Pública,Lambayeque,3,2135,240,90,true,false,true,false
2718,Mecánica de Producción,Ingeniería Mecánica,RIC,Pedro A. Del Águila Hidalgo,Instituto,Pública,Loreto,3,2135,240,72,true,false,false,true
2732,Mecánica de Producción,Ingeniería Mecánica,RIC,Pedro Ortiz Montoya,Instituto,Pública,Cajamarca,3,2135,160,90,true,false,true,false
2741,Mecánica de Producción,Ingeniería Mecánica,RIC,Pedro P. Díaz,Instituto,Pública,Arequipa,3,2135,160,71,true,false,true,true
2956,Mecánica de Producción,Ingeniería Mecánica,RIC,República Federal de Alemania,Instituto,Pública,Lambayeque,3,2135,226,90,true,false,true,false
3009,Mecánica de Producción,Ingeniería Mecánica,RIC,Salesiano,Instituto,Privada,Lima,3,2135,3400,68,true,false,true,true
3106,Mecánica de Producción,Ingeniería Mecánica,RIC,San José,Instituto,Privada,Junín,3,2135,240,90,false,false,false,false
3171,Mecánica de Producción,Ingeniería Mecánica,RIC,San Marcos,Instituto,Pública,Áncash,3,2135,240,90,true,false,false,false
3282,Mecánica de Producción,Ingeniería Mecánica,RIC,Santiago Antúnez de Mayolo,Instituto,Pública,Junín,3,2135,249,90,true,false,true,false
3404,Mecánica de Producción,Ingeniería Mecánica,RIC,Simón Bolívar,Instituto,Pública,Piura,3,2135,180,85,true,false,true,true
3447,Mecánica de Producción,Ingeniería Mecánica,RIC,Sullana,Instituto,Pública,Piura,3,2135,220,90,true,false,true,false
3612,Mecánica de Producción,Ingeniería Mecánica,RIC,Túpac Amaru,Instituto,Pública,Cusco,3,2135,240,68,true,false,true,true
4189,Medicina,Medicina,ISR,Universidad César Vallejo,Universidad,Privada,La Libertad,7,3987,13200,86,true,true,true,true
4248,Medicina,Medicina,ISR,Universidad César Vallejo,Universidad,Privada,Piura,7,3987,150,11,false,true,false,false
5132,Medicina,Medicina,ISR,Universidad Nacional Federico Villarreal,Universidad,Pública,Lima,7,4440,156,9,true,true,true,true
4848,Medicina,Medicina,ISR,Universidad Nacional de San Agustín,Universidad,Pública,Arequipa,7,3814,50,2,true,true,true,true
4970,Medicina,Medicina,ISR,Universidad Nacional de Trujillo,Universidad,Pública,La Libertad,7,4684,120,9,true,true,true,true
5443,Medicina,Medicina,ISR,Universidad Peruana Cayetano Heredia,Universidad,Privada,Lima,7,3817,32530,9,true,true,true,true
5504,Medicina,Medicina,ISR,Universidad Peruana de Ciencias Aplicadas,Universidad,Privada,Lima,7,3430,150,11,false,true,false,false
3796,Medicina Humana,Medicina,ISR,Universidad Alas Peruanas,Universidad,Privada,Lima,6,4117.5,150,90,true,false,false,false
3893,Medicina Humana,Medicina,ISR,Universidad Andina Del Cusco,Universidad,Privada,Cusco,7,4117.5,13172,26,true,false,true,true
3927,Medicina Humana,Medicina,ISR,Universidad Andina Néstor Cáceres Velásquez,Universidad,Privada,Puno,7,4117.5,150,11,true,false,false,true
4116,Medicina Humana,Medicina,ISR,Universidad Católica Santo Toribio De Mogrovejo,Universidad,Privada,Lambayeque,7,4117.5,150,57,true,false,false,true
3982,Medicina Humana,Medicina,ISR,Universidad Católica de Santa María,Universidad,Privada,Arequipa,7,4396,150,5,true,true,false,true
4299,Medicina Humana,Medicina,ISR,Universidad Científica del Sur,Universidad,Privada,Lima,7,4343,150,56,true,true,false,true
4345,Medicina Humana,Medicina,ISR,Universidad Continental,Universidad,Privada,Junín,7,4117.5,150,52,true,false,false,true
4619,Medicina Humana,Medicina,ISR,Universidad Nacional Daniel Alcides Carrión,Universidad,Pública,Pasco,7,4117.5,150,8,true,false,false,true
5160,Medicina Humana,Medicina,ISR,Universidad Nacional Hermilio Valdizán,Universidad,Pública,Huánuco,7,4117.5,50,3,true,false,true,true
5194,Medicina Humana,Medicina,ISR,Universidad Nacional Jorge Basadre Grohmann,Universidad,Pública,Tacna,7,4117.5,150,3,true,false,false,true
5231,Medicina Humana,Medicina,ISR,Universidad Nacional José Faustino Sánchez Carrión,Universidad,Pública,Lima,7,4117.5,120,7,true,false,true,true
5292,Medicina Humana,Medicina,ISR,Universidad Nacional Mayor de San Marcos,Universidad,Pública,Lima,7,4204,150,2,true,true,false,true
5339,Medicina Humana,Medicina,ISR,Universidad Nacional Pedro Ruíz Gallo,Universidad,Pública,Lambayeque,7,4461,150,11,false,true,false,false
5391,Medicina Humana,Medicina,ISR,Universidad Nacional Toribio Rodríguez de Mendoza de Amazonas,Universidad,Pública,Amazonas,7,4117.5,120,18,true,false,true,true
4652,Medicina Humana,Medicina,ISR,Universidad Nacional de Cajamarca,Universidad,Pública,Cajamarca,7,4117.5,52,8,true,false,true,true
4762,Medicina Humana,Medicina,ISR,Universidad Nacional de La Amazonía Peruana,Universidad,Pública,Loreto,7,4117.5,144,18,true,false,true,true
4801,Medicina Humana,Medicina,ISR,Universidad Nacional de Piura,Universidad,Pública,Piura,6,4117.5,126,7,true,false,true,true
4884,Medicina Humana,Medicina,ISR,Universidad Nacional de San Antonio Abad del Cusco,Universidad,Pública,Cusco,7,4117.5,40,3,true,false,true,true
4911,Medicina Humana,Medicina,ISR,Universidad Nacional de San Cristóbal de Huamanga,Universidad,Pública,Ayacucho,7,4117.5,128,5,true,false,true,true
4931,Medicina Humana,Medicina,ISR,Universidad Nacional de San Martín,Universidad,Pública,San Martín,7,4117.5,232,20,true,false,true,true
4986,Medicina Humana,Medicina,ISR,Universidad Nacional de Tumbes,Universidad,Pública,Tumbes,5,4117.5,200,21,true,false,true,true
4999,Medicina Humana,Medicina,ISR,Universidad Nacional de Ucayali,Universidad,Pública,Ucayali,7,4117.5,150,8,true,false,false,true
5031,Medicina Humana,Medicina,ISR,Universidad Nacional del Altiplano,Universidad,Pública,Puno,7,4117.5,150,1,true,false,false,true
5076,Medicina Humana,Medicina,ISR,Universidad Nacional del Centro Del Perú,Universidad,Pública,Junín,7,4117.5,27,11,true,false,true,true
5090,Medicina Humana,Medicina,ISR,Universidad Nacional del Santa,Universidad,Pública,Áncash,7,4117.5,178,9,true,false,true,true
5549,Medicina Humana,Medicina,ISR,Universidad Peruana Los Andes,Universidad,Privada,Junín,7,4117.5,13220,62,true,false,true,true
5591,Medicina Humana,Medicina,ISR,Universidad Peruana Unión,Universidad,Privada,Lima,7,4117.5,19760,60,true,false,true,true
5635,Medicina Humana,Medicina,ISR,Universidad Privada Antenor Orrego,Universidad,Privada,La Libertad,7,4031,11400,11,true,true,true,false
5647,Medicina Humana,Medicina,ISR,Universidad Privada Antenor Orrego,Universidad,Privada,Piura,7,4031,150,11,false,true,false,false
5825,Medicina Humana,Medicina,ISR,Universidad Privada San Juan Bautista,Universidad,Privada,Ica,7,4290,150,11,false,true,false,false
5837,Medicina Humana,Medicina,ISR,Universidad Privada San Juan Bautista,Universidad,Privada,Lima,7,4290,150,90,true,true,false,false
5865,Medicina Humana,Medicina,ISR,Universidad Privada Telesup,Universidad,Privada,Lima,5,4117.5,150,90,true,false,false,false
5703,Medicina Humana,Medicina,ISR,Universidad Privada de Tacna,Universidad,Privada,Tacna,7,3419,8068,21,true,true,true,true
5887,Medicina Humana,Medicina,ISR,Universidad Ricardo Palma,Universidad,Privada,Lima,7,3717,150,29,true,true,false,true
6015,Medicina Humana,Medicina,ISR,Universidad Señor de Sipán,Universidad,Privada,Lambayeque,7,4117.5,150,90,true,false,false,false
4406,Medicina Humana,Medicina,ISR,Universidad de Piura,Universidad,Privada,Lima,7,4117.5,150,11,false,false,false,false
4440,Medicina Humana,Medicina,ISR,Universidad de San Martín de Porres,Universidad,Privada,Lima,7,4407,150,67,true,true,false,true
3767,Medicina Veterinaria,Veterinaria,RIS,Universidad Alas Peruanas,Universidad,Privada,La Libertad,5,2117,128,66,false,true,false,false
3795,Medicina Veterinaria,Veterinaria,RIS,Universidad Alas Peruanas,Universidad,Privada,Lima,5,2117,128,90,true,true,false,false
3830,Medicina Veterinaria,Veterinaria,RIS,Universidad Alas Peruanas,Universidad,Privada,Piura,5,2117,128,66,false,true,false,false
3877,Medicina Veterinaria,Veterinaria,RIS,Universidad Alas Peruanas,Universidad,Privada,Ucayali,5,2117,128,66,false,true,false,false
4278,Medicina Veterinaria,Veterinaria,RIS,Universidad Científica del Perú,Universidad,Privada,Loreto,6,2117,5700,27,true,false,true,true
5159,Medicina Veterinaria,Veterinaria,RIS,Universidad Nacional Hermilio Valdizán,Universidad,Pública,Huánuco,6,2117,50,22,true,false,true,true
5291,Medicina Veterinaria,Veterinaria,RIS,Universidad Nacional Mayor de San Marcos,Universidad,Pública,Lima,5,2033,128,6,true,true,false,true
5338,Medicina Veterinaria,Veterinaria,RIS,Universidad Nacional Pedro Ruíz Gallo,Universidad,Pública,Lambayeque,5,2117,128,66,false,false,false,false
4651,Medicina Veterinaria,Veterinaria,RIS,Universidad Nacional de Cajamarca,Universidad,Pública,Cajamarca,5,2117,52,75,true,false,true,true
4800,Medicina Veterinaria,Veterinaria,RIS,Universidad Nacional de Piura,Universidad,Pública,Piura,5,2117,126,66,true,false,true,true
4883,Medicina Veterinaria,Veterinaria,RIS,Universidad Nacional de San Antonio Abad del Cusco,Universidad,Pública,Cusco,5,2117,128,66,false,false,false,false
4910,Medicina Veterinaria,Veterinaria,RIS,Universidad Nacional de San Cristóbal de Huamanga,Universidad,Pública,Ayacucho,6,2117,128,2,true,false,true,true
4930,Medicina Veterinaria,Veterinaria,RIS,Universidad Nacional de San Martín,Universidad,Pública,San Martín,5,2117,128,66,false,false,false,false
5886,Medicina Veterinaria,Veterinaria,RIS,Universidad Ricardo Palma,Universidad,Privada,Lima,5,2117,128,72,true,false,false,true
3926,Medicina Veterinaria y Zootecnia,Veterinaria,RIS,Universidad Andina Néstor Cáceres Velásquez,Universidad,Privada,Puno,5,2117,128,66,false,false,false,false
3981,Medicina Veterinaria y Zootecnia,Veterinaria,RIS,Universidad Católica de Santa María,Universidad,Privada,Arequipa,5,2119,128,89,true,true,false,true
4298,Medicina Veterinaria y Zootecnia,Veterinaria,RIS,Universidad Científica del Sur,Universidad,Privada,Lima,5,2523,128,67,true,true,false,true
4596,Medicina Veterinaria y Zootecnia,Veterinaria,RIS,Universidad Nacional Amazónica de Madre De Dios,Universidad,Pública,Madre De Dios,5,2117,128,81,true,false,false,true
5193,Medicina Veterinaria y Zootecnia,Veterinaria,RIS,Universidad Nacional Jorge Basadre Grohmann,Universidad,Pública,Tacna,5,2117,128,49,true,false,false,true
5308,Medicina Veterinaria y Zootecnia,Veterinaria,RIS,Universidad Nacional Micaela Bastidas de Apurímac,Universidad,Pública,Apurímac,5,2117,128,53,true,false,false,true
4985,Medicina Veterinaria y Zootecnia,Veterinaria,RIS,Universidad Nacional de Tumbes,Universidad,Pública,Tumbes,5,2117,97,52,true,false,true,true
5030,Medicina Veterinaria y Zootecnia,Veterinaria,RIS,Universidad Nacional del Altiplano,Universidad,Pública,Puno,5,2117,128,14,true,false,false,true
5442,Medicina Veterinaria y Zootecnia,Veterinaria,RIS,Universidad Peruana Cayetano Heredia,Universidad,Privada,Lima,5,2608,27730,90,true,true,true,false
5548,Medicina Veterinaria y Zootecnia,Veterinaria,RIS,Universidad Peruana Los Andes,Universidad,Privada,Junín,5,2117,3680,90,true,false,true,false
5634,Medicina Veterinaria y Zootecnia,Veterinaria,RIS,Universidad Privada Antenor Orrego,Universidad,Privada,La Libertad,5,2117,4800,66,true,false,true,false
5824,Medicina Veterinaria y Zootecnia,Veterinaria,RIS,Universidad Privada San Juan Bautista,Universidad,Privada,Ica,5,2117,128,66,false,false,false,false
1356,Medio Ambiente y Recursos Naturales,Ecología y Medio Ambiente,IRS,Francisco Vigo Caballero,Instituto,Pública,San Martín,3,2576,260,90,true,false,true,false
825,Mercadotecnia,Marketing,EAC,Computrón,Instituto,Privada,Lima,3,1915,3400,50,true,false,true,true
856,Mercadotecnia,Marketing,EAC,Corazón de Jesus,Instituto,Privada,Lima,3,1915,3482,90,true,false,false,false
1612,Mercadotecnia,Marketing,EAC,Idat,Instituto,Privada,Lima,3,1915,4300,90,true,true,true,false
2786,Mercadotecnia,Marketing,EAC,Peruano de Sistemas Sise,Instituto,Privada,Lima,3,1915,3482,90,true,false,false,false
3052,Mercadotecnia,Marketing,EAC,San Francisco De Asís,Instituto,Privada,Junín,3,1915,1950,90,true,false,true,false
268,Metalurgia,"Ingeniería Minera, Metalurgia y Petróleo",RIE,Andrés Avelino Cáceres Dorregaray,Instituto,Pública,Junín,3,4982,320,81,true,false,true,false
511,Metalurgia,"Ingeniería Minera, Metalurgia y Petróleo",RIE,Carlos Cueto Fernandini,Instituto,Pública,Lima,3,4982,480,2,true,false,true,true
577,Metalurgia,"Ingeniería Minera, Metalurgia y Petróleo",RIE,Cenfomin - Centro de Formación en Minería,Instituto,Privada,Cajamarca,3,4982,370,81,true,false,true,false
663,Metalurgia,"Ingeniería Minera, Metalurgia y Petróleo",RIE,Cetemin,Instituto,Privada,Lima,3,4982,6000,81,true,false,true,false
1516,Metalurgia,"Ingeniería Minera, Metalurgia y Petróleo",RIE,Honorio Delgado Espinoza,Instituto,Pública,Arequipa,3,4982,280,90,true,false,true,false
1963,Metalurgia,"Ingeniería Minera, Metalurgia y Petróleo",RIE,José Pardo,Instituto,Pública,Lima,3,4982,300,81,true,false,true,false
6129,Metalurgia,"Ingeniería Minera, Metalurgia y Petróleo",RIE,Víctor Andrés Belaunde,Instituto,Pública,La Libertad,3,4982,200,90,true,false,true,true
78,Meteorología,Meteorología,IRS,Aeronautico Suboficial Maestro 2Da Fap Manuel Polo Jimenez,Instituto,Pública,Lima,3,1100,0,60,true,false,false,true
4585,Meteorología,Ecología y Medio Ambiente,IRS,Universidad Nacional Agraria La Molina,Universidad,Pública,Lima,5,3822,149,59,true,true,false,true
5266,Microbiología y Parasitología,Biología,IRS,Universidad Nacional Mayor de San Marcos,Universidad,Pública,Lima,5,2661,127,31,true,true,false,true
4952,Microbiología y Parasitología,Biología,IRS,Universidad Nacional de Trujillo,Universidad,Pública,La Libertad,5,2023,120,36,true,true,true,true
5896,Multimedia y Fotografía Publicitaria,Periodismo y Locución,ARE,Universidad San Ignacio de Loyola,Universidad,Privada,Lima,5,2810,3300,6,true,false,false,true
835,Musicología,Música,AIR,Conservatorio Nacional De Música,Instituto,Pública,Lima,5,1100,231,86,true,false,true,false
500,Música,Música,ASI,Carlos Baca Flor,Instituto,Pública,Arequipa,5,1100,450,90,true,false,true,false
531,Música,Música,ASI,Carlos Valderrama,Instituto,Pública,La Libertad,5,1100,240,81,true,false,false,true
680,Música,Música,ASI,Chabuca Granda,Instituto,Pública,Apurímac,5,1100,240,90,true,false,false,false
1209,Música,Música,ASI,Ernesto López Mindreau,Instituto,Pública,Lambayeque,5,1100,200,86,true,false,true,false
1246,Música,Música,ASI,Ete Sargento 2Do Fernando Lores Tenazoa,Instituto,Pública,Lima,3,1100,2527,86,true,false,true,false
1957,Música,Música,ASI,José María Valle Riestra,Instituto,Pública,Piura,5,1100,370,90,true,false,true,false
2065,Música,Música,ASI,Juliaca,Instituto,Pública,Puno,5,1100,240,90,true,false,false,true
2188,Música,Música,ASI,Leandro Alviña,Instituto,Pública,Cusco,5,1100,240,47,true,false,true,true
2421,Música,Música,ASI,Mario Urteaga Alvarado,Instituto,Pública,Cajamarca,5,1100,240,86,true,false,false,false
2492,Música,Música,ASI,Música Josafat Roel Pineda,Instituto,Privada,Lima,5,1100,240,86,true,false,false,false
2804,Música,Música,ASI,Pilcuyo,Instituto,Pública,Puno,5,1100,200,90,true,false,true,true
2841,Música,Música,ASI,Pontificia Universidad Católica del Perú,Universidad,Privada,Lima,5,1100,240,61,true,false,false,true
2896,Música,Música,ASI,Puno,Instituto,Pública,Puno,5,1100,200,90,true,false,true,false
5465,Música,Música,ASI,Universidad Peruana de Ciencias Aplicadas,Universidad,Privada,Lima,5,1100,240,53,true,false,false,true
2494,"Música con Mención en Intérprete, Productor y Director",Música,ASI,Música Josafat Roel Pineda,Instituto,Privada,Lima,5,1100,240,86,true,false,false,false
4158,Negocios Internacionales,Negocios Internacionales,ECS,Universidad César Vallejo,Universidad,Privada,Callao,5,2104,5965,84,false,true,false,false
4175,Negocios Internacionales,Negocios Internacionales,ECS,Universidad César Vallejo,Universidad,Privada,La Libertad,5,2104,4700,90,true,true,true,false
4203,Negocios Internacionales,Negocios Internacionales,ECS,Universidad César Vallejo,Universidad,Privada,Lambayeque,5,2104,5965,84,false,true,false,false
4223,Negocios Internacionales,Negocios Internacionales,ECS,Universidad César Vallejo,Universidad,Privada,Lima,5,2104,5965,84,false,true,false,false
4240,Negocios Internacionales,Negocios Internacionales,ECS,Universidad César Vallejo,Universidad,Privada,Piura,5,2104,5965,84,false,true,false,false
4490,Negocios Internacionales,Negocios Internacionales,ECS,Universidad Inca Garcilaso de La Vega,Universidad,Privada,Lima,5,2326,8470,90,true,true,true,false
